Employee_ID,Name,Age,Department,City,Salary,Joining_Date,Email,Phone_Number,Performance_Score,Bonus_Percentage,Work_Hours_Per_Week,Status,Remarks
236,Mr. Mark Perez MD,24.0,IT,Thrissur,37382.0,2021/03/31,,99999,10.0,15.0,,active,Good
237,Diana Jackson,56.0,Sales,Thrissur,,04-06-2025,invalidemail.com,,3.0,20.0,45.0,active,
142,Karen Gomez,-5.0,Sales,Kannur,92976.0,2021/12/06,,1185100819,1.0,-10.0,50.0,Pending,Top Performer
144,Christine Chavez,,HR,Trivandrum,,,invalidemail.com,99999,3.0,-10.0,50.0,ACTIVE,Good
240,Angela Mata,,Sales,Trivandrum,71368.0,,,99999,2.0,,,Active,Needs Improvement
241,Jennifer Knight,49.0,Finance,,43265.0,09-05-2026,invalidemail.com,99999,10.0,20.0,,active,Good
242,Stephanie Mahoney,120.0,Finance,Calicut,82066.0,2021/12/08,,,1.0,15.0,35.0,active,Good
243,Philip Malone,120.0,Support,Kannur,39352.0,,christopher90@hotmail.com,,1.0,20.0,40.0,,Needs Improvement
244,Derrick Blanchard,-5.0,,Trivandrum,58037.0,2018/07/04,invalidemail.com,6731894503,4.0,15.0,100.0,ACTIVE, 
245,Jacqueline Hood,120.0,Finance,,18963.0,08-05-2024,invalidemail.com,4424341969,3.0,15.0,100.0,Pending,Top Performer
246,Robert Rodriguez,-5.0,Support,Trivandrum,52229.0,,rodriguezsarah@benson-davis.com,,1.0,-10.0,50.0,Pending,Top Performer
247,Christopher Valdez,,Support,Thrissur,22629.0,,invalidemail.com,,3.0,,45.0,Inactive, 
248,Kimberly Giles,,Support,Trivandrum,41741.0,,carriebeasley@brown.com,5368200651,3.0,10.0,100.0,Pending,
249,Matthew Callahan,50.0,,,,,,,1.0,20.0,40.0,ACTIVE,Good
250,Jerry Thompson,,Finance,Kannur,68026.0,,invalidemail.com,3101558238,3.0,-10.0,40.0,Active,
251,Tracey Miller,-5.0,Finance,Calicut,,26-02-2023,,9461518425,4.0,5.0,40.0,ACTIVE,
252,Cameron Simmons,,Support,Trivandrum,,23-04-2025,invalidemail.com,,2.0,5.0,100.0,Active,Needs Improvement
253,Ryan Lin,120.0,HR,Kochi,,09-03-2025,invalidemail.com,99999,4.0,-10.0,,ACTIVE, 
462,Katherine Miller,,HR,,,2021/06/10,pking@yahoo.com,2092306420,2.0,-10.0,40.0,Inactive,Good
255,Ryan Horton,120.0,,Thrissur,66049.0,,hicksjason@beck.biz,,1.0,-10.0,35.0,,Good
256,Shawn Scott,120.0,IT,,,28-10-2021,thomas41@hotmail.com,,,-10.0,35.0,Pending,
257,Julie Cordova,46.0,Marketing,,53386.0,,andersonalexa@meyers.com,99999,1.0,5.0,50.0,Inactive, 
184,Diana Nicholson,,Sales,Thrissur,44181.0,2022/07/28,jenniferfrancis@gmail.com,,4.0,15.0,40.0,Active,Good
259,Madeline Cabrera,25.0,Support,,93255.0,04-11-2022,invalidemail.com,,2.0,20.0,45.0,Pending,
260,Cassandra Palmer,120.0,IT,,24564.0,15-12-2021,dtaylor@rowe-dean.biz,1625429126,1.0,10.0,100.0,,Needs Improvement
261,Donna Mcclure,120.0,HR,Kochi,75372.0,2021/07/13,invalidemail.com,99999,3.0,20.0,100.0,active,
54,Jeffery Bradford,-5.0,,Thrissur,39860.0,,invalidemail.com,5595584930,5.0,20.0,45.0,ACTIVE,Good
455,David Gonzalez,48.0,Sales,Trivandrum,35125.0,,invalidemail.com,4600180995,,-10.0,,, 
264,Michael Lozano,,IT,Trivandrum,62341.0,,,,4.0,10.0,,ACTIVE,Good
435,Ethan King,,Sales,,38568.0,2021/01/16,invalidemail.com,7078868026,3.0,15.0,35.0,ACTIVE,Needs Improvement
41,Jacqueline Terry,-5.0,Sales,,90154.0,2024/08/31,invalidemail.com,99999,1.0,20.0,100.0,,Good
267,Jessica Galloway DVM,120.0,Marketing,Thrissur,22696.0,04-07-2020,,,4.0,15.0,45.0,Active,Needs Improvement
268,Jennifer Walker,48.0,Sales,,80014.0,,zguzman@harris.com,7601165872,3.0,15.0,100.0,Pending, 
269,Aaron Malone,,,,86417.0,,,99999,1.0,15.0,,Inactive,Needs Improvement
270,Mike Coleman,41.0,,Kannur,33826.0,26-03-2024,,,5.0,5.0,50.0,active, 
271,Sean Evans,-5.0,,Thrissur,84086.0,2022/02/27,,9262442353,,,40.0,,Needs Improvement
452,Cameron Kelly,,Finance,Kannur,60184.0,2022/08/13,invalidemail.com,99999,10.0,10.0,40.0,active, 
273,Joshua Mendez,,Marketing,,,2022/09/11,,99999,,10.0,100.0,,Needs Improvement
274,Kathryn Hamilton,-5.0,Marketing,Thrissur,60255.0,,,99999,,-10.0,,Pending,
275,Jesse Ramirez,,Finance,,,04-04-2020,invalidemail.com,,3.0,10.0,35.0,,Top Performer
417,Courtney Holmes,,Support,,,,invalidemail.com,2276889785,5.0,-10.0,45.0,,Good
277,Stephanie Cooper,,Marketing,,58980.0,2025/11/16,kevinanderson@ramirez.biz,,,-10.0,100.0,Pending, 
278,Meghan Gonzalez,-5.0,HR,,43751.0,26-04-2021,lydia03@hill.biz,2870048477,,,35.0,active,Good
279,Ruth Morgan,120.0,IT,,74165.0,10-04-2024,hooperzachary@yahoo.com,3139217579,3.0,,35.0,, 
280,Robin Calhoun,,HR,Thrissur,93061.0,07-06-2024,,6792142546,4.0,,,active,Good
281,Kathryn Carter,120.0,HR,,45964.0,,,99999,5.0,-10.0,35.0,Active,Top Performer
282,Ebony Williams,44.0,IT,Trivandrum,76414.0,,,99999,1.0,,45.0,ACTIVE, 
283,Alec Spencer,52.0,Sales,Calicut,56854.0,,,2241407123,,5.0,40.0,,Needs Improvement
425,Crystal Bright,,Sales,Kannur,44945.0,,invalidemail.com,9712252701,1.0,5.0,35.0,Inactive,Top Performer
209,Terry Black,-5.0,IT,Trivandrum,,12-04-2024,invalidemail.com,,1.0,,35.0,, 
286,Gina Stone,42.0,Finance,,26288.0,,invalidemail.com,,1.0,15.0,50.0,active,
70,Shannon Wang,120.0,Support,Calicut,22039.0,2022/01/24,,,,15.0,35.0,ACTIVE, 
306,Timothy Rodriguez,54.0,Finance,Calicut,18659.0,,,,3.0,10.0,50.0,, 
289,Connor Porter,32.0,HR,,46939.0,,millsjacob@le-rogers.com,,4.0,-10.0,,Active,Top Performer
298,Rhonda Steele,120.0,HR,,43875.0,,travisbeck@yahoo.com,3777324223,3.0,,35.0,Inactive,Top Performer
291,Brandon Sanchez,120.0,,Trivandrum,58065.0,2022/09/22,jhale@phillips.net,9204975185,3.0,10.0,40.0,,
292,Rita Ramirez,-5.0,IT,Trivandrum,35603.0,2025/08/24,invalidemail.com,,1.0,10.0,100.0,ACTIVE,Good
293,Felicia Moran,24.0,Sales,,36350.0,,,0707220007,10.0,,,active, 
279,Melanie Bean,120.0,IT,Calicut,,,,99999,2.0,20.0,,ACTIVE,Good
295,Nicole Moreno,,IT,Calicut,19388.0,19-10-2021,,,,10.0,100.0,,
296,Roger Johnson,,Sales,,65028.0,24-12-2020,,99999,4.0,20.0,50.0,Active,Good
297,Gary Bennett,,IT,,86337.0,2022/06/07,invalidemail.com,,,5.0,,Pending,
250,Jessica Doyle,58.0,Marketing,Calicut,,2022/09/04,barryoliver@rodriguez.net,8511414465,1.0,,100.0,Pending,Needs Improvement
299,Linda Nunez,-5.0,,Trivandrum,65477.0,,karina81@gmail.com,99999,,20.0,50.0,Inactive, 
300,Daniel Lane,,HR,,39134.0,,thompsontiffany@yahoo.com,,2.0,5.0,40.0,Pending,Needs Improvement
301,Jessica Powers DDS,,IT,Thrissur,91872.0,2022/11/18,invalidemail.com,3717160844,2.0,20.0,,Inactive, 
302,Brandi Vaughn,49.0,HR,Kannur,,2022/01/15,christian73@morrow-rodriguez.com,7342967957,1.0,10.0,,ACTIVE,
303,Carolyn Davis,54.0,Sales,Kannur,,,sevans@bray.com,,5.0,5.0,100.0,,
272,Matthew Williams,-5.0,,,23693.0,2023/09/12,invalidemail.com,,10.0,-10.0,100.0,ACTIVE,Good
305,Jonathan Hernandez,-5.0,Finance,Calicut,73769.0,19-02-2021,,,10.0,5.0,,ACTIVE,Good
306,Elizabeth Austin,120.0,Sales,Calicut,86126.0,2018/09/20,,,3.0,15.0,,active, 
212,Jason Cameron,120.0,Marketing,Thrissur,65925.0,2021/11/04,invalidemail.com,99999,5.0,15.0,100.0,active,Needs Improvement
308,Rhonda Thomas,,Marketing,Kannur,76536.0,2024/07/02,,,,-10.0,100.0,Active,Needs Improvement
309,Joshua Underwood,-5.0,Sales,Kochi,69000.0,2024/09/26,scott49@little.com,99999,1.0,,35.0,,
310,Crystal Love,-5.0,IT,Kochi,,14-10-2021,,,3.0,10.0,35.0,ACTIVE, 
311,Stephanie Smith,35.0,HR,Kochi,40214.0,2021/06/10,invalidemail.com,99999,,20.0,50.0,ACTIVE,Needs Improvement
312,Leslie Savage,120.0,Support,,85861.0,,,99999,3.0,15.0,40.0,ACTIVE,Needs Improvement
313,Gina Morrison,46.0,Marketing,Kochi,77606.0,,invalidemail.com,99999,1.0,,45.0,ACTIVE, 
314,Shawn Ray,-5.0,Support,Kannur,67424.0,,kristi63@yahoo.com,99999,1.0,15.0,35.0,active,Needs Improvement
315,Karen Williams,,Finance,Kochi,,2022/11/23,,,10.0,15.0,35.0,ACTIVE,Needs Improvement
316,Kara Glover,-5.0,Support,Calicut,46647.0,04-07-2018,,7933587002,10.0,15.0,40.0,Inactive,Needs Improvement
317,Mr. Jacob Hall MD,27.0,Support,,50728.0,2022/02/03,,1469895722,10.0,,35.0,active,Top Performer
318,Thomas Watts,120.0,IT,Calicut,,,brenda18@gmail.com,7149549465,5.0,20.0,50.0,ACTIVE,Good
319,John King,-5.0,Finance,,,23-12-2023,jasminesmith@hawkins.info,,2.0,20.0,,Active,Top Performer
320,Kaitlyn Hansen,120.0,IT,Thrissur,65395.0,2018/09/25,invalidemail.com,4083273888,4.0,20.0,40.0,active,Top Performer
321,Heather Martin,,,Kochi,,,invalidemail.com,4625496323,5.0,20.0,50.0,Inactive,Needs Improvement
216,James Brown,120.0,,Kannur,37601.0,2021/03/20,invalidemail.com,,10.0,,35.0,active,Good
323,Christopher Bell,120.0,Finance,Trivandrum,,2024/03/22,,,10.0,15.0,45.0,Active,
324,Bianca Harris,120.0,Finance,,44077.0,,invalidemail.com,,4.0,5.0,50.0,ACTIVE,Top Performer
325,Jacob Boyd,-5.0,,Kochi,78784.0,15-05-2022,smithchristine@yahoo.com,99999,2.0,15.0,45.0,,Top Performer
455,Brooke Johnson,-5.0,IT,Calicut,,02-11-2021,taylorwilliam@douglas.biz,4135200788,,10.0,100.0,Pending,Good
33,Angela Merritt,55.0,Sales,,45600.0,2018/08/30,,8712675953,1.0,15.0,,Inactive,Good
146,Ebony Oliver,,Marketing,,50426.0,28-02-2025,jyoung@johnson.info,3685730876,,15.0,45.0,active,
329,Bonnie Abbott,-5.0,Support,,,,,99999,5.0,-10.0,100.0,ACTIVE,Top Performer
330,Toni Villegas,-5.0,Finance,Calicut,63504.0,2021/10/27,cchambers@gmail.com,0616686484,5.0,10.0,45.0,Pending,
331,Maria Brandt,120.0,Marketing,Calicut,,27-03-2025,,99999,2.0,20.0,,active,
332,Christopher Kelley,-5.0,Support,Calicut,,,,,,15.0,45.0,, 
333,Cindy Mack,-5.0,Marketing,Kannur,53235.0,2019/02/03,,,4.0,10.0,45.0,Active,Needs Improvement
334,Joanna Bowers,120.0,HR,,24505.0,2025/02/27,,9701072512,2.0,5.0,40.0,Active,
191,Stephen Anderson,120.0,Sales,,,19-11-2024,mbryant@hotmail.com,99999,10.0,20.0,35.0,ACTIVE,
336,Melissa Jones,,IT,,,2024/08/16,daniel13@wright.com,,1.0,10.0,50.0,,Good
337,Lisa Hamilton,,Support,,,14-03-2024,,,5.0,5.0,45.0,active,Top Performer
338,Mary Warren,-5.0,Finance,Kochi,24827.0,09-01-2023,invalidemail.com,,1.0,20.0,40.0,Active,Good
339,Nancy Owen,43.0,HR,Calicut,80294.0,2021/02/05,samuel60@white.com,,5.0,15.0,100.0,Active,Good
65,Larry Cabrera,120.0,Marketing,,64598.0,,invalidemail.com,99999,,10.0,35.0,,
249,Taylor Soto,120.0,Marketing,,64945.0,2021/09/01,ryan70@gmail.com,,2.0,,45.0,Pending,
342,Mark Sanchez,120.0,,Trivandrum,54087.0,,invalidemail.com,99999,1.0,-10.0,,active,Needs Improvement
343,Diane Thornton,-5.0,HR,Thrissur,65720.0,,invalidemail.com,,2.0,,45.0,Pending,
344,Isaac Smith,,,Kochi,86576.0,02-02-2023,chris85@burke.net,99999,2.0,5.0,35.0,ACTIVE,
345,Natalie Green,58.0,Sales,Calicut,82213.0,,invalidemail.com,1926577385,4.0,-10.0,35.0,Pending, 
346,Anna Moyer,120.0,Sales,Calicut,25641.0,,michelle76@nelson-fox.biz,0398589529,,10.0,,active,Needs Improvement
347,Megan Fisher,-5.0,Support,Kochi,50605.0,,,99999,,20.0,100.0,,
348,Beth Fernandez,-5.0,Finance,Trivandrum,41644.0,,invalidemail.com,99999,4.0,-10.0,50.0,,Top Performer
349,Michelle Ellis,-5.0,IT,Kannur,,04-06-2019,,0365960748,3.0,,35.0,ACTIVE,Needs Improvement
350,Stephanie Strickland,120.0,Marketing,Thrissur,57562.0,,,,2.0,5.0,35.0,active,Top Performer
351,Kendra Jackson,120.0,Sales,Thrissur,66114.0,2023/05/22,,2502798218,,5.0,100.0,Pending,
352,Jennifer Ford,-5.0,Sales,,40662.0,02-06-2020,invalidemail.com,99999,10.0,20.0,50.0,Active,Needs Improvement
353,Barbara Thornton,,Finance,Thrissur,19498.0,,richardorr@martinez.com,2347351753,1.0,-10.0,100.0,active,
149,Kevin Davis,,Finance,Kochi,,2022/02/28,,,1.0,,50.0,Pending,Good
355,Amy Harmon,-5.0,Support,Thrissur,70235.0,11-05-2025,,,,,40.0,Inactive,Good
356,Victoria Randall,-5.0,IT,Trivandrum,60390.0,2021/01/19,frank06@gmail.com,99999,3.0,,100.0,Active,Top Performer
75,Shannon Huynh,,HR,,75961.0,2020/02/19,anthonyryan@chase.com,,10.0,5.0,35.0,,Good
358,Juan Harris,120.0,IT,Kannur,,27-08-2018,invalidemail.com,6185411674,,,40.0,Inactive, 
359,Nathan Dixon,-5.0,Marketing,,,,knoxjames@gmail.com,99999,2.0,5.0,45.0,Inactive, 
360,Adam Salas,43.0,Sales,Trivandrum,53557.0,,invalidemail.com,2604385950,4.0,,100.0,Active,Top Performer
361,Alexander Kidd,-5.0,Marketing,,81525.0,27-12-2025,sellerschristopher@klein-nguyen.org,5380412928,5.0,15.0,45.0,active,
362,Erika Reynolds,120.0,,Kochi,,,invalidemail.com,99999,10.0,5.0,,Pending,Needs Improvement
363,Leon Mcclure,,IT,Calicut,69491.0,,erichooper@gmail.com,99999,3.0,,45.0,active, 
364,Hannah Benson,120.0,Support,,36163.0,,walter39@gmail.com,99999,10.0,10.0,100.0,ACTIVE,Needs Improvement
365,Barbara Johnson,,Support,Kochi,87856.0,2022/07/10,invalidemail.com,99999,3.0,20.0,100.0,,Top Performer
366,Roy Phillips,,Marketing,Calicut,37917.0,11-02-2022,,7879383883,3.0,5.0,100.0,active,Needs Improvement
367,Kelly Graham,-5.0,IT,Kannur,79441.0,24-11-2020,teresa43@andrade.com,3794861280,2.0,5.0,50.0,Active,Top Performer
368,Mr. David Foster,-5.0,Support,Trivandrum,72138.0,2020/01/19,phood@hotmail.com,99999,4.0,5.0,,,
369,Amy Peterson,53.0,IT,Kannur,92964.0,28-05-2025,abooth@garrett-camacho.com,,5.0,20.0,100.0,Active, 
150,Anthony Freeman,120.0,,,68777.0,2023/08/03,invalidemail.com,5616932228,4.0,15.0,,Active, 
371,Ashley Ortega,,IT,Kannur,36643.0,2019/02/20,invalidemail.com,4839134415,2.0,20.0,,,Needs Improvement
372,Troy Byrd,27.0,Sales,,60477.0,2024/01/28,,99999,1.0,,100.0,active, 
373,Curtis Fleming,,HR,,38958.0,02-02-2019,timothymontgomery@stewart.org,,1.0,20.0,45.0,Pending,
374,Regina Hickman,120.0,Sales,Kannur,55851.0,2026/03/29,invalidemail.com,,10.0,5.0,,active,Needs Improvement
210,Charles Stokes,25.0,HR,Thrissur,,2021/01/28,,,5.0,10.0,35.0,Inactive,Needs Improvement
376,Matthew Howard,120.0,Finance,Kochi,25217.0,04-10-2024,crystal99@romero-barnett.com,99999,2.0,10.0,100.0,Pending, 
377,Teresa Hawkins,22.0,,Trivandrum,,2020/03/20,invalidemail.com,99999,10.0,5.0,50.0,ACTIVE,Good
378,Alison Castro,-5.0,Marketing,Calicut,33993.0,,georgestephens@jackson.biz,,1.0,5.0,,, 
379,Sean Martin,120.0,HR,Thrissur,,,invalidemail.com,,,-10.0,50.0,active,Needs Improvement
380,Amy Lopez,49.0,Support,,48503.0,19-08-2021,,99999,4.0,5.0,45.0,Pending, 
381,Christina Taylor,120.0,Finance,Thrissur,205480.0,,invalidemail.com,6056203675,1.0,-10.0,45.0,Pending,
382,Gina Meyer,-5.0,IT,,92569.0,24-11-2018,,7127068363,4.0,10.0,100.0,active, 
383,John Contreras,120.0,Marketing,Thrissur,72257.0,02-02-2022,kimberly69@fuller.com,,,15.0,45.0,Active,Needs Improvement
384,Kyle Garcia,-5.0,HR,Thrissur,,19-10-2020,invalidemail.com,,10.0,15.0,100.0,Active,Top Performer
385,Kelly Shaffer,120.0,HR,Kochi,,2025/08/16,angela93@hotmail.com,2054617516,1.0,20.0,,Active,
386,Shari King,,,,,17-07-2018,,,2.0,10.0,100.0,Active,
387,Jonathan Smith,22.0,Finance,Kannur,68801.0,27-08-2021,jamesmatthews@stone.com,,10.0,-10.0,100.0,Pending,Good
388,Ian Kline,120.0,Marketing,Trivandrum,,2021/08/01,,6176275506,3.0,10.0,40.0,Pending,Good
389,Charles Thomas,120.0,Marketing,Trivandrum,91351.0,2021/04/08,mcdanielkeith@gmail.com,,10.0,15.0,,Inactive,Needs Improvement
390,Patrick Wilkinson,28.0,IT,,62399.0,19-02-2020,jacobwilliams@morton.com,99999,1.0,5.0,50.0,active,Needs Improvement
391,Michael Elliott,54.0,,,,2025/04/02,,3097935565,1.0,-10.0,50.0,Active,
392,Jason Payne,120.0,Finance,Kannur,,15-03-2024,,,3.0,15.0,50.0,active,Good
393,David Brown,120.0,Marketing,Thrissur,,14-09-2020,,5105685526,4.0,-10.0,35.0,Pending, 
206,Glenda Garner,,Marketing,Calicut,,2021/06/17,invalidemail.com,0225295339,3.0,10.0,100.0,ACTIVE,
395,Susan Peterson,31.0,Support,,62852.0,,invalidemail.com,4408774407,5.0,,50.0,Pending, 
490,Victoria Odom,24.0,Support,,,,invalidemail.com,99999,4.0,-10.0,100.0,Active,Good
397,James Gardner,,IT,Thrissur,94122.0,2026/02/06,invalidemail.com,,5.0,20.0,40.0,Inactive,Top Performer
398,Olivia Cordova,25.0,Marketing,Thrissur,,2021/01/08,justin69@turner.com,99999,1.0,15.0,,Active,Good
399,Danny Good,,IT,,91404.0,,invalidemail.com,,3.0,-10.0,50.0,active,
400,Juan Delgado,-5.0,,Trivandrum,,2021/11/26,nbrown@yahoo.com,99999,10.0,-10.0,40.0,Inactive,Good
454,Brian Arnold,,Sales,Calicut,36873.0,,invalidemail.com,99999,10.0,-10.0,,active, 
420,Maurice Griffin,120.0,HR,Calicut,73590.0,2018/08/20,,8543638207,5.0,20.0,100.0,Inactive, 
403,Taylor Lang,-5.0,Support,Trivandrum,89587.0,10-06-2025,,99999,,5.0,40.0,, 
404,Dr. Eugene Bennett,-5.0,Support,,28254.0,,,8027579900,,-10.0,,ACTIVE,Top Performer
241,Crystal Wilcox,-5.0,Marketing,,24917.0,2023/10/11,invalidemail.com,99999,10.0,15.0,45.0,Inactive,Good
32,Corey Phillips,,Marketing,Kochi,,,invalidemail.com,,5.0,5.0,45.0,active,Good
407,Destiny Palmer,120.0,Sales,,,12-10-2024,,3140569944,5.0,-10.0,40.0,,
121,William Carter,31.0,Finance,Kochi,52242.0,09-05-2023,,3742580752,10.0,20.0,50.0,active,Needs Improvement
409,Thomas Evans,120.0,,,75695.0,19-08-2022,madelinesantana@yahoo.com,3314239992,4.0,20.0,50.0,Pending,
410,Nancy Kennedy,-5.0,Sales,Trivandrum,,2024/03/23,invalidemail.com,,3.0,,100.0,Active,Good
411,Tammy Carroll,120.0,Finance,,74595.0,18-02-2026,invalidemail.com,,5.0,20.0,50.0,,Needs Improvement
412,Ashley Jones,20.0,Sales,Kannur,,27-10-2023,,1553016511,,20.0,45.0,Inactive,Top Performer
413,Brad Sanchez,,Marketing,,21106.0,19-08-2022,,0156353435,1.0,,40.0,active, 
151,Andrew Sims,-5.0,Finance,,,2022/05/23,,,10.0,15.0,45.0,Inactive,Good
415,Catherine Morris,120.0,HR,Kannur,,23-02-2026,invalidemail.com,0038364439,5.0,20.0,40.0,,
416,Donna Lee,120.0,Sales,Kochi,32212.0,28-03-2023,kathleen51@gmail.com,,,15.0,50.0,Active,
341,David Thomas,,Support,Trivandrum,37510.0,2026/01/23,,4323574478,5.0,-10.0,50.0,active,
418,Kevin Jackson,-5.0,Sales,Thrissur,27188.0,,invalidemail.com,99999,,15.0,50.0,Active,Good
431,Jonathan Kline,,HR,Thrissur,65887.0,10-01-2019,invalidemail.com,,2.0,15.0,100.0,active,Good
420,Brenda King,,Sales,,75407.0,,alisonwilliams@davenport-frederick.com,99999,4.0,5.0,,,Top Performer
421,Danielle Anderson,120.0,,,83494.0,07-01-2020,invalidemail.com,0210388375,2.0,-10.0,100.0,ACTIVE,
422,Joyce Turner,,IT,,88328.0,24-04-2022,invalidemail.com,,1.0,10.0,100.0,,Needs Improvement
423,Gary Parker,,,Thrissur,,18-03-2025,aroberts@gmail.com,4128436773,4.0,,,Inactive,Good
424,Eric Walsh,,,Kochi,,,pcurry@lin.net,99999,1.0,5.0,45.0,Inactive,
425,Jose Fernandez,57.0,HR,Kochi,40026.0,,,99999,10.0,10.0,35.0,active,Good
426,Jessica Jenkins,-5.0,Support,Calicut,146735.0,20-06-2023,kennethmills@ray.com,,3.0,,50.0,active,Needs Improvement
93,Joshua Williams,120.0,Finance,Kannur,22931.0,23-06-2023,,6828110460,2.0,5.0,,Active, 
113,Tanya Oconnell,120.0,Sales,Calicut,88742.0,26-01-2023,ptodd@yahoo.com,,10.0,20.0,50.0,Inactive,Needs Improvement
108,Mark Higgins,120.0,Marketing,,,2023/08/04,garrisonrebecca@anderson.info,3878792165,,5.0,,Inactive,Needs Improvement
430,Maria Ortiz,120.0,IT,Calicut,21809.0,,,99999,2.0,5.0,45.0,Inactive,Good
431,George Rodriguez,-5.0,Marketing,Kannur,,19-10-2019,invalidemail.com,3874214504,2.0,,50.0,Inactive,
432,Jose West,120.0,HR,Kochi,43448.0,,,3106634758,3.0,10.0,35.0,active,
433,Angela Williams,,,,72817.0,,,5145836208,5.0,,40.0,Active,
243,Travis Hopkins,37.0,Support,Kannur,46369.0,,johnkemp@martinez.info,1061076367,3.0,20.0,,Inactive, 
435,Nathan Horton,50.0,IT,Thrissur,,2019/08/24,invalidemail.com,,10.0,5.0,50.0,active,Needs Improvement
375,Tyrone Wilson,,Finance,Trivandrum,19628.0,07-03-2023,,4913149727,1.0,20.0,100.0,Pending,Needs Improvement
500,Evan Mejia,,,,78199.0,2020/04/06,kathleenduncan@golden-pierce.net,99999,,20.0,100.0,,Good
438,Carrie Galvan,120.0,Support,Thrissur,61634.0,,,1898059866,10.0,-10.0,35.0,ACTIVE,Top Performer
57,John Chung,-5.0,Marketing,Kochi,25184.0,2020/12/02,invalidemail.com,3196327468,,,100.0,Active, 
440,Nicholas Elliott,,,,44832.0,07-09-2025,invalidemail.com,99999,3.0,,100.0,active,Top Performer
441,Thomas Brown,120.0,IT,Thrissur,,2025/10/12,,,10.0,5.0,40.0,active,Good
442,Jacob Mitchell,,Finance,Kochi,,,hudsonwillie@williams-martinez.com,99999,2.0,10.0,,,Good
443,Patricia Avila,-5.0,Support,,56426.0,23-06-2024,invalidemail.com,3039429962,1.0,5.0,40.0,ACTIVE,Top Performer
304,Tina Phillips,120.0,Marketing,Calicut,,2024/01/08,kristabutler@gmail.com,99999,2.0,20.0,45.0,Pending,Good
445,Angela Schroeder,120.0,HR,Calicut,37443.0,,,,10.0,10.0,40.0,Inactive,Good
446,Charles Baker,,HR,Thrissur,23393.0,,usanchez@hotmail.com,,3.0,15.0,40.0,Pending,
447,Steven Jacobson,-5.0,,Calicut,,2022/08/06,invalidemail.com,5860849574,1.0,-10.0,,ACTIVE,Top Performer
448,Tanner Arnold,-5.0,Finance,,55988.0,21-12-2022,,99999,1.0,10.0,100.0,ACTIVE,Good
449,Randy Wright,120.0,Sales,Thrissur,58380.0,,bdavis@chang.info,,5.0,10.0,45.0,Inactive,Good
450,Michael Flores,-5.0,HR,Kannur,76387.0,2025/08/04,,,5.0,5.0,100.0,Pending,
451,Diana Rogers,120.0,Finance,Trivandrum,,2019/11/04,invalidemail.com,,1.0,10.0,100.0,active,
459,Joshua Morales,28.0,HR,Calicut,73552.0,2023/08/01,invalidemail.com,,3.0,5.0,,active,Good
90,Andrea Smith,,HR,Calicut,,2021/03/05,invalidemail.com,,4.0,5.0,45.0,ACTIVE,Top Performer
454,Allen Lynch,120.0,Finance,,82762.0,,invalidemail.com,1218855712,,-10.0,45.0,active,Needs Improvement
455,Cheryl Palmer,51.0,Marketing,,82472.0,2019/08/16,,99999,5.0,20.0,45.0,,
456,Amanda Freeman,30.0,HR,Trivandrum,33674.0,2022/11/13,,4141135386,3.0,10.0,35.0,Pending,Top Performer
457,Kylie Solis,53.0,Marketing,Calicut,72986.0,,arich@yahoo.com,8008684520,5.0,10.0,,Pending,Top Performer
458,Jamie Cruz,29.0,HR,Thrissur,57462.0,2023/03/26,invalidemail.com,99999,4.0,15.0,40.0,Active,Needs Improvement
459,Michael Kramer,-5.0,Sales,Kochi,42696.0,17-06-2021,jennifer93@carson.net,99999,3.0,15.0,100.0,Pending,Needs Improvement
460,Elizabeth Roberts,21.0,HR,Calicut,,,justin33@yahoo.com,,2.0,15.0,40.0,Inactive,Needs Improvement
10,Michael Frey,47.0,HR,Kochi,28302.0,15-10-2020,,,5.0,5.0,50.0,Active,Top Performer
462,Tiffany James,,Marketing,Calicut,23672.0,04-03-2021,,99999,1.0,5.0,40.0,,Top Performer
463,Jessica Bell,52.0,Sales,,39044.0,,fblair@jones.com,,2.0,-10.0,40.0,Pending,Needs Improvement
464,Dr. Kathleen Kent,-5.0,Finance,,88402.0,,jessicareese@herring-jackson.net,99999,,5.0,40.0,Pending,
465,Susan Moss,-5.0,Sales,Thrissur,,22-06-2019,invalidemail.com,99999,,15.0,,,Good
146,Cindy Fleming,120.0,Support,,,2022/01/11,cdecker@yahoo.com,,4.0,15.0,50.0,Inactive,Good
7,William Luna,-5.0,IT,Thrissur,80347.0,,,9212682682,1.0,10.0,50.0,active, 
468,Edward Cochran,,Marketing,,31332.0,2025/11/13,acarter@yahoo.com,5454576324,10.0,20.0,100.0,active,Top Performer
244,Dana Khan,120.0,HR,,,2018/11/09,richard90@harrison-garrett.org,8165348665,3.0,20.0,50.0,Inactive,Needs Improvement
470,Erik Bowers,-5.0,Marketing,,21895.0,2020/01/13,jordanheather@krause.com,99999,5.0,,35.0,Active, 
339,Larry Smith,120.0,Marketing,Trivandrum,,,,9192701945,10.0,5.0,50.0,Active,
472,Timothy Brandt,,Marketing,,,2021/03/19,,2388115021,4.0,20.0,40.0,Pending,
252,Christopher Anderson,,Marketing,Kochi,92560.0,2022/03/09,invalidemail.com,99999,5.0,20.0,,,Top Performer
474,William Gill,120.0,,,21689.0,,jamieparker@johnson.com,,3.0,20.0,35.0,active,Top Performer
